gene_names,iBAQ_avg
ABH,5.484195667
FAM18B2,5.483847333
DPK,5.482779333
CXorf17,5.482460333
GRL,5.481647667
ASCT1,5.481043667
ARA3,5.477886
hCG_25639,5.47724
ATL1,5.477201333
BRD1,5.476630667
BLM,5.476460667
ADCK4,5.476169333
C13orf24,5.475864667
BAT5,5.475772333
NEK6,5.475535667
C6orf96,5.475289
THADA,5.475194333
LONRF2,5.474717
JMY,5.474532333
KIAA0175,5.473096
XRCC3,5.473025667
ATP5SL,5.472737
RAB39,5.472271
PCANAP1,5.472034333
RINT1,5.471774667
C20orf129,5.471483333
C2orf60,5.471202667
C2orf43,5.471039333
DTNB,5.470790667
hCG_15235,5.470431
DNMT3A,5.470306
TMEM87B,5.469956
FBP17,5.46976
KIAA1387,5.468805667
C5orf21,5.467489667
CAPH2,5.465420667
TBL1,5.465016667
SPAG1,5.463941667
BHLHE75,5.463823667
PKN3,5.463255667
SEN2,5.462255667
ANOVA,5.461204333
KIAA1336,5.461195
HSPC049,5.460275333
ATM,5.459034333
OTUD7B,5.458968667
C19orf17,5.457314333
PIGA,5.456307
ZCRB1,5.455676
CAPON,5.454681
HCA137,5.454054667
ARNT,5.453263
TADA1,5.452813333
TGFBRAP1,5.452619667
KIAA1627,5.451547333
DIS3L,5.450246333
GAB1,5.448861
LYPLA3,5.448555333
SCFD2,5.448459333
C6orf98,5.447351333
PARS2,5.445541
DXS1283E,5.445540333
LDHC,5.445040667
MANEA,5.444829667
KIAA0348,5.444802
COG8,5.444797333
ZNF579,5.44437
AFR1,5.444075333
KIAA1561,5.443478667
MFN1,5.442004333
C1orf73,5.441554667
TDP1,5.440161667
KIAA2023,5.439746667
BHLHC41,5.439701667
ZNF771,5.438871667
APOB,5.438658333
C20orf15,5.435705333
ZMAT5,5.435083333
KIAA0892,5.43494
CCNB2,5.434729
ING5,5.433512667
hCG_24661,5.432209667
EHBP1,5.431390333
ATG2B,5.430099
EHMT1,5.429646333
TTL,5.429618
C16orf49,5.429386
ADAR2,5.428746333
KCTD10,5.427858667
TDRD3,5.427144333
KIAA0853,5.426242
JP1,5.426223667
NKIRAS2,5.423679667
ARID4A,5.423611333
DULLARD,5.423458333
KCNA2B,5.422843
PDZGEF2,5.422586333
KIAA1103,5.420974333
SPTA2,5.42077
KIAA0700,5.420421
PCTAIRE2BP,5.420324667
RFX5,5.420283667
TMEM161B,5.419207667
LATS1,5.418508667
FOXL2,5.418166
NANH,5.417903333
INPP5D,5.417643333
CENPF,5.417308
ATGL,5.416921
RAD51,5.416100667
PNUTL1,5.415279667
C19orf61,5.415043333
CYTSB,5.415038333
BHLHE39,5.414947333
KIAA0541,5.414458667
RAB33B,5.413718333
DNAJC12,5.413378
PDCD7,5.413352667
USP1,5.412865
DENND4A,5.412452
HCP,5.411959333
CDC7,5.411014333
CDC25C,5.410493667
CCDC106,5.409395333
LKB1,5.408621667
HMX3,5.407970667
C3orf9,5.406888
C22orf9,5.406440667
KIAA0211,5.405413333
DDHD1,5.404709333
PA2G4,5.403774333
CLN5,5.402793667
MBOAT2,5.402632
RASAL2,5.402346667
GCAT,5.401672
GSTA4,5.400314333
SFRS16,5.398955333
DIAPH3,5.398856667
HERC2,5.398735
C22orf12,5.39861
ITPR3,5.398381
KIAA0518,5.397924667
RAB11FIP1,5.397459
CCDC2,5.397158667
HSPC333,5.39631
BPHL,5.396189
PP902,5.396044
TAF1C,5.395916333
NF1,5.395702
LLGL2,5.394119333
IRAK4,5.393845667
CGN,5.393039667
KIAA1464,5.392965667
KIAA0852,5.392904333
HME1,5.391814
ENDOGL1,5.390977333
MAPKAP1,5.390659333
DOCK1,5.390387667
KIAA0881,5.390296667
APPILS,5.388724
FBG2,5.386947333
C10orf137,5.385396333
C10orf47,5.384324333
C17orf42,5.383901333
DIP1,5.383654667
HSPC191,5.383547667
KIAA0910,5.383406333
KIAA1037,5.382112
ADAM9,5.379519333
PITPNC1,5.379495333
GPRASP2,5.379121
MBTD1,5.379018333
API1,5.378950333
BMYB,5.378430667
BCL2L,5.377911333
KIAA1798,5.377376
CNBP,5.375758333
T2BP,5.374757
C3orf29,5.372867333
FBL2,5.371673
CHAC,5.371660667
EHD2,5.370999333
HIP1,5.370916
MAP2K6,5.370725667
DSC2,5.369452333
ARHCL1,5.369361333
RNF92,5.366663333
KIAA1746,5.366593667
CGI-02,5.366573
AL049757.1-003,5.366545333
KIAA0819,5.366164
ABC1,5.365737333
KRI1,5.365370667
RN3,5.364602
C14orf119,5.364035333
EPM2AIP1,5.363774
UNQ2538/PRO6079,5.363353
DELGEF,5.362190667
NSP,5.36067
APG4A,5.358391667
C22orf4,5.357612
MMAC1,5.357509
A-152E5.7,5.356639
FBW6,5.355655
KIAA0531,5.355489
BLOM7,5.355473667
RANBP6,5.355410667
AEBP2,5.354745333
VPS41,5.354609667
TCF3,5.354486333
BRF,5.35417
CES3,5.352924
FXY,5.352011333
DRP3,5.351832
PATZ,5.350631333
PHKA2,5.350503667
CCR4,5.350409
SBP2,5.350347
KIAA0113,5.350218667
TARSL2,5.350153667
C1GALT1,5.349923333
KIAA1601,5.349805333
EIF4F,5.349646667
ENO1,5.348882333
C1orf103,5.348651
ABCB1,5.348370333
FP1477,5.347801
TOR2A,5.346626333
KIAA0270,5.346331333
MYD88,5.346217333
DVL1,5.346163
KIAA0439,5.344875667
IKBKB,5.342942667
FRP,5.342676
ERO1LB,5.342538333
AKAP13,5.342485
DNAPTP6,5.342425333
PLEKHA1,5.341
C7orf11,5.340244333
C6orf167,5.340228667
TTF1,5.339823
C7orf2,5.339175333
CDC37B,5.339107333
ECE1,5.339066333
HLCS,5.338463333
ODC,5.337220333
CD49D,5.336962
G6PT,5.336263
KIAA1980,5.336187333
MOSP,5.334849
CDK5RAP2,5.334444
EPN2,5.334413333
KIAA0292,5.334412667
BCAM,5.333101333
TAF3,5.332433
AADACL1,5.332427667
RALBP1,5.331603667
ADAM17,5.330604
BAP1,5.330109333
FARS1,5.329856667
THNSL1,5.329269333
MIF4GD,5.328137
ZNF574,5.327114333
KIAA1253,5.326053667
NKTR,5.325749667
C10orf76,5.325685
MBD4,5.325234667
DAGK5,5.324387667
INPP1,5.324316
LRCH4,5.323650333
KCC1,5.321779667
UBTD1,5.321568333
IGHMBP2,5.321081
KIAA0371,5.320222667
ELF2,5.320095667
INO80Q,5.320006667
GBDR1,5.319772
DCP1B,5.31962
GUF1,5.318212333
FKSG38,5.318045667
CDEP,5.316539
HPCAL4,5.314983667
DCAMKL1,5.314875
CENPR,5.314539667
IMPACT,5.314428333
GFPT2,5.313199333
CHD7,5.312566333
CALNA3,5.312281333
AGO3,5.312192667
CCDC90B,5.311391
FAD104,5.3094
PSEC0076,5.308849
DFNA5,5.307854
IRF5,5.30775
KIAA1634,5.307107333
BLP2,5.306878
C6orf89,5.306450333
FAM65A,5.306408333
PRUNE2,5.305914667
EDR3,5.305655333
SNX8,5.305314
HPS6,5.304749
CEV14,5.304383333
ARHGEF16,5.303880333
LETMD1,5.303465667
C14orf125,5.302964333
PTPRS,5.302166
C6orf107,5.299936667
COT,5.298053667
CTDP1,5.297705333
GCP6,5.295957
KIAA1092,5.295761
TOP3,5.294117333
CAPN7,5.293126667
CCDC131,5.292563
SCAM1,5.291818333
KIAA1999,5.291769667
KIAA0710,5.291199333
KIAA1686,5.290514
BCRG2,5.289318
KIAA0723,5.288831333
C10orf125,5.287975333
EMB,5.286976
LLGL3,5.286908333
KIAA1412,5.285077
C4orf1,5.283783333
USP21,5.283266667
AMPHL,5.282836333
RAB2B,5.281964333
ING1,5.280897
TNRC6B,5.280555667
HIF1,5.280457
COQ5,5.278540667
STAT2,5.278385667
KIAA0360,5.276494333
RAB7L1,5.276082333
GARNL1,5.27575
NDE1,5.274874667
KIAA1915,5.273922333
C11orf51,5.273576333
B3GAT3,5.273442333
ERBB2IP,5.271781333
C2orf44,5.271365
AGTPBP1,5.27097
ITSN2,5.268903
KIAA1992,5.268805
C7orf22,5.267875
GOLGA1,5.267194667
ZDHHC7,5.266700333
KIAA0564,5.266587667
FAM119A,5.265999333
FPGT,5.265918
C14orf117,5.264492
NRP,5.264248667
RANBP3,5.263216
ADAT3,5.263127667
MPRP1,5.260872333
AFURS1,5.260234667
KIF7,5.259383667
C16orf9,5.258235
CLK,5.257517667
LASS6,5.257498667
C1orf198,5.25552
CASC3,5.255416333
ATP1A3,5.255256333
ATX,5.254399333
C21orf25,5.253743
SLIL3,5.253610333
CPEB4,5.253281333
PPP1R9A,5.252653333
TRMT61B,5.251830333
DXS1272E,5.251614333
KIAA1453,5.251458
CYLD,5.25126
C19orf22,5.250033333
PEX7,5.248996
FLN1L,5.248442
CDCA2,5.246538667
C3orf59,5.245558333
SEC14L2,5.244985667
C11orf56,5.244789667
CTAK1,5.244112667
KIAA0551,5.243272
SELN,5.242647667
C17orf27,5.241541667
CDYL,5.241342
KIAA1839,5.241302667
ECT2,5.24126
ZNF131,5.239550333
C1orf102,5.238730333
LEPREL1,5.238545667
TRIM39R,5.238449333
FNTB,5.237791333
MYO1G,5.237042
KIAA2025,5.236742
KIAA0730,5.236340333
FBX4,5.236184667
KIAA0982,5.235879
TBC1D17,5.235414667
KCC4,5.235220667
JAK1,5.235190667
KIAA1055,5.235189667
ABH8,5.233446667
ING1L,5.232376667
C14orf127,5.230717333
ANK2,5.228011
DDX28,5.226854667
HMBOX1,5.226608667
GATAD1,5.226061667
ORP1,5.225699667
PHF14,5.224579333
PCGF3,5.222546667
PNP1,5.221791667
AE2,5.221415333
KIAA0770,5.220458333
TRAPPC9,5.220213333
INPP5F,5.220185667
KIAA1441,5.219590333
IFT172,5.218271667
TRADD,5.217903333
KIAA1344,5.217102
ATR,5.216817667
GALNS,5.216066333
DERP8,5.213776
PP1596,5.212418667
KLHL11,5.211998667
LRRC5,5.211636333
RNASEH1,5.211424
TB7,5.211366333
BCAS3,5.211111
ANLN,5.211107667
DGCR1,5.210175
KIAA0042,5.209960667
SNT2B1,5.20948
AKAP10,5.208484333
VEZT,5.206585
APPL2,5.206347667
PDK2,5.205913
Nbla00526,5.205803333
KIAA0999,5.20541
CAMK4,5.205219667
CDS2,5.204265333
C2orf32,5.204219
NOV,5.204173667
C5orf14,5.204055
LARP1B,5.202378333
DDX60,5.202278
COG2,5.198053333
SNAP43,5.196775333
ERAP140,5.195838667
LRRC8E,5.195829333
IMP4,5.195732
CDC2L,5.192566333
CIRRIN,5.192046
R24L,5.191032667
HRMT1L6,5.190891333
EFR3A,5.189834333
C2orf76,5.189353
BCAR1,5.188751667
PKCB,5.185384333
IKBE,5.184917667
HSPC239,5.183259333
TTC33,5.179782667
PRNP,5.176608
DMXL1,5.176384667
PP2CE,5.175594
KIF13B,5.173884667
CCDC130,5.173246
INPP5A,5.172801667
ALDH1A3,5.172781333
DC28,5.172056
ORC1,5.171409667
CCDC102A,5.170542667
KIAA1797,5.170123333
ANKRD57,5.167709
VAV3,5.166357333
ORP10,5.165080667
DOK1,5.164893667
NDOR1,5.164598
C13orf7,5.164527667
RAB38,5.162890667
BT,5.161801333
C1orf22,5.161596667
RNF109,5.161542
ARL13B,5.159655667
SLC30A5,5.159102667
PMS2,5.158934
KIAA0395,5.158789333
BAL,5.158619667
BR140,5.158460667
CSRP2BP,5.157608333
CCDC14,5.157307333
BTBD1,5.156914
WDR8,5.156751
AGPAT7,5.156064667
SPTA2,5.155382
ABL,5.154166
GIG9,5.153993333
FAM68C,5.153230667
SYPL2,5.152916333
BBX,5.152680333
MOZ,5.150875667
HOMER1,5.150128667
PUS7L,5.147884333
MCAM,5.145233
KIAA1885,5.144242667
CORO2A,5.143918
GRAMD1A,5.143508333
ALX4,5.141666333
BTKI,5.141086
ASL,5.140940667
PTD016,5.138935
CCDC91,5.138810667
AMOTL1,5.138092
ZMYM1,5.138006
CIC,5.136429667
NRIF4,5.135377667
JARID1A,5.134863667
KIAA1227,5.134562333
GALNTL1,5.134360333
CDCA7L,5.134273667
GCN5,5.133995
CHLR2,5.133809667
DPS1,5.13337
TTC30A,5.132986667
PSTPIP2,5.132753333
MCC,5.131487333
ARMC9,5.130586
CMIP,5.130135333
C18orf22,5.129922333
CSNK1E,5.129876667
PPP2R5B,5.129256
BUB1,5.128332
ZDHHC6,5.127768333
GEN1,5.124487667
HMFN1864,5.124405
RNF168,5.122057667
TMEM39A,5.121299
LIG4,5.121104
ACADL,5.120622333
FBRS,5.120250333
AMDHD2,5.119994667
PDCL,5.11711
HABP4,5.116749
U2AF1L2,5.116540333
CLSPN,5.115910333
DB83,5.115909667
SA1,5.113393
SESN3,5.112751667
ITPR2,5.109737333
DIFF33,5.108838333
KIAA1191,5.106616
CAR,5.106568667
AGGF1,5.106028667
RAP1GAP,5.105772667
DOCK6,5.104914333
NIRF,5.104425667
ADCY9,5.104139
JAM3,5.103539667
1A13B,5.102499333
ACTN1,5.100867
RSAFD1,5.099816
METTL6,5.099714667
KIAA1340,5.097510333
CCDC139,5.095491333
KIAA0706,5.094064
CCBL2,5.093753333
DUSP7,5.093164333
PIK3CA,5.092135333
KIAA0804,5.091824667
LRRC41,5.091304333
KCTD3,5.091152667
CAMSAP1L1,5.090378
JADE3,5.087089333
MYT1,5.086576
PANK,5.085621333
JMJD2B,5.085173333
PDZD8,5.085073667
PKP4,5.083723333
EVI5L,5.083457667
ALEX2,5.082685
MTBP,5.081395
RECQ3,5.079202333
C1orf34,5.079086667
CTG26,5.078536333
KIAA0591,5.076820333
FKSG32,5.07669
GAP1M,5.075951
HYDIN,5.07554
KIAA0135,5.073622333
DRAK2,5.072679
BCL9,5.071178667
RU1,5.068086667
SGK196,5.066524333
AFTH,5.065846667
KIAA1513,5.063579333
TBC1D5,5.063546333
RAP2A,5.062950333
DCAF6,5.058929
KIAA1231,5.054263333
MIER3,5.053298333
GZP1,5.052876
METT11D1,5.050934
TUFT1,5.050817667
BM-043,5.050666
GCC1,5.050346
KIAA0243,5.050292667
PIGL,5.049338333
KIAA1671,5.049263
HCFC2,5.049194
GSTCD,5.046231333
DOPEY1,5.045545
CS1,5.045470667
RPS6KB2,5.045464667
KIAA0923,5.045344333
KIAA1219,5.045314
ARAP2,5.044680333
HEATR5B,5.043821
KLHDC3,5.041700667
C10orf74,5.040629333
HOMER2,5.038552333
SH3D19,5.038400667
RIOK3,5.035376
WDR10,5.034341667
FYCO1,5.033708667
PTPG,5.032986667
APG4C,5.030435
RFWD1,5.030331
BRPF3,5.029578333
GALNT1,5.028569667
ZC3H10,5.027269333
DMXL2,5.025847667
NAG20,5.024440333
C17orf31,5.024368667
ERBB2,5.022583333
DNAJC1,5.020550667
BPAG1,5.019403667
C1orf21,5.018612333
ATP9A,5.017516
ASTP2,5.015068667
NR2C2,5.013188667
C2orf8,5.012206
KIAA1043,5.009365667
PCNXL3,5.008607
AMD,5.008508667
hCG_2043066,5.007260667
OBSL1,5.004777667
KIAA1076,5.004751333
KIAA0913,5.001485
COG1,5.000709667
KIAA1003,5.000674333
C14orf31,5.000437667
KIAA1728,4.999607
FAM105A,4.998820667
SMCR8,4.995114
CG005,4.994873667
COBLL1,4.993377333
INADL,4.991686333
ADCK1,4.991642667
BRI3,4.990099667
NFX1,4.989440333
AF6,4.989311
CCDC92,4.989177667
FAM4A1,4.988106333
CYP20A1,4.986521333
CAPR,4.986512333
APE,4.986303667
AGPAT9,4.986136
MAWBP,4.985938667
ATP11B,4.985188667
JHDM2A,4.985182
HRX2,4.983005667
KIAA1986,4.982937333
LONP,4.981921333
MAP3K7IP3,4.980842333
AGO61,4.980690667
GDAP2,4.980554333
IGF1R,4.980290667
SATB1,4.979327
CRYBG3,4.977522
CCDC75,4.977010333
HDC,4.976955667
EPI64,4.97634
PRR3,4.974817667
CARDIAK,4.973089333
ADIPOR1,4.971228
KIAA0736,4.971017
C14orf104,4.970298
FOXK1,4.968785333
ITGA1,4.968186667
C14orf108,4.966772
C22orf13,4.966054
GPBP1L1,4.965907333
PDE3B,4.964177
BBS4,4.963524667
MYOM2,4.962504667
DDX34,4.96105
KIAA1143,4.960910333
KIAA0614,4.960377333
NR2B1,4.959854333
KIAA2030,4.959351
CDAN1,4.958358333
C7orf46,4.956407
CAMSAP1,4.956273
CTL2,4.953940333
FAM80B,4.953620667
CHST12,4.953093
MSL1,4.952650667
C10orf78,4.951863667
DOCK3,4.951574667
PTPH1,4.947537333
FAM98C,4.947505667
FIP2,4.947318333
KIAA1069,4.945884333
BA2R,4.945760333
PP239,4.945747
CAST,4.944634333
KIAA1310,4.944411333
WDR17,4.943670667
LARP6,4.943147667
HSPC086,4.942746667
UVRAG,4.940643
BRCA1,4.939952667
FAM83H,4.939838333
C18orf21,4.937236333
C9orf126,4.934054
TRPS1,4.933792
MCM8,4.933736
ALR,4.932008
SHQ1,4.930231
EHK3,4.929346
GATA4,4.928197
KIAA0478,4.927261667
C4orf8,4.924639
NOTCH2,4.922891667
CDK17,4.921622333
DOCK9,4.920431333
INSR,4.91955
TACC2,4.91874
KIAA0544,4.916893
KIAA0096,4.914200667
ATAD2B,4.913289
PIR51,4.909109333
CAML,4.908914333
PEX1,4.908518333
LYSMD2,4.906813667
ARFRP2,4.904966667
ABR,4.904658333
KIAA1522,4.904535333
LEU5,4.904031
C12orf4,4.903378667
TYK2,4.903329667
AF4P12,4.902966
RECQ4,4.902767667
KIAA1151,4.902535333
HISPPD2A,4.901616
GDE5,4.901465333
COASTER,4.901355667
FCMD,4.900263
IASPP,4.900075
ITGA6,4.899976667
BIKE,4.899053333
CASC5,4.899046
hCG_18332,4.897219
FOXP1,4.896819667
MNAB,4.895175
ASB6,4.892349333
FBX11,4.891868333
CART1,4.891363
AZI1,4.890749667
CGI-44,4.890215333
C9orf55,4.889957333
AP4B1,4.888147667
RNF31,4.886309667
KIAA0916,4.88503
KIAA1542,4.884521667
EGFR,4.882889
KIAA0701,4.878485
KIAA0754,4.877645333
ARC240,4.874612
ARHGEF11,4.874600667
C21orf5,4.874476
TGM2,4.874450667
PIK3R3,4.873529333
PTPN12,4.873474333
EPC2,4.873213
C15orf29,4.871866333
KIRREL,4.870324333
FASTKD1,4.870262333
GIOT4,4.869553333
ERG1,4.869341667
PRMT10,4.869285
SNX1,4.868467333
KIAA0894,4.868303
AP4E1,4.868181
NUDT14,4.865046667
DOCK5,4.863276
ARG,4.861127
HOOK2,4.860916333
KIAA0137,4.858284333
BHLHE8,4.857128333
C10orf18,4.857107
KIAA0282,4.854813
SFRS13B,4.854686
DENN,4.854540667
KIAA1638,4.853493333
RAD9A,4.848342333
ARFGEF3,4.848064
HDAC7,4.847452667
RHBDF2,4.844261333
RECQ5,4.841837
ADNP2,4.836725
HPT,4.836078
GTSE1,4.835716
KIAA1586,4.833526333
WWP2,4.833281
LMF2,4.832954333
EPHB4,4.832794667
KIAA0981,4.831975667
APC,4.830038
KIAA0256,4.830013
PEZ,4.829506
DPP8,4.827182333
WEE1,4.826589333
C3orf8,4.824469333
PYROXD1,4.82426
HCC8,4.823299333
FAA,4.819801333
PTPK,4.818519333
ASAP1,4.816717667
EVI1,4.816713667
FAM21A,4.813977667
ARVCF,4.813885333
KIAA1769,4.813868
KBTBD8,4.813444
HERC1,4.811175333
C20orf117,4.809659667
KIAA1901,4.809537667
APNH1,4.806448
AIP3,4.803424
NEXN,4.798934667
RANBP2L1,4.798686
DNMBP,4.796268
GGNBP2,4.793370333
TCP11L1,4.792735667
UNC93,4.792635
AFG1,4.792127
DAP4,4.782036
KIAA1952,4.781933333
AKAP11,4.781118
AIBP63,4.780598667
KIF18B,4.779394667
GRB10,4.778142333
KIAA0129,4.777946667
IFT140,4.777899667
DAGK6,4.777851667
PHLDB3,4.77737
KLHL22,4.777330333
FN,4.775891667
KIAA1537,4.772259667
SP100,4.772150333
SNAP190,4.772114
FAK2,4.770146667
hCG_41725,4.769152667
PKD2,4.766803
ZFHX4,4.763949333
LAT3,4.761639
CEP135,4.760500333
DPYD,4.759654333
GTPBP5,4.759282667
CSB,4.759175667
UAP1L1,4.757688333
UGCGL2,4.755719667
PFKFB3,4.754757667
SH3PX3,4.754436
SERAC1,4.753369
GGNT5,4.750367
GAP43,4.746664667
ASPM,4.746456667
ABCB8,4.746349333
AMBRA1,4.746310667
BBS14,4.745565
C10orf28,4.737508667
TYSND1,4.732051667
ARHGAP27,4.730008
WDR34,4.727532667
IFT88,4.727405
DCRR1,4.726334667
CAP350,4.721706333
JHDM2C,4.721671
SNX14,4.713239667
CXorf34,4.712618
KIAA1840,4.710747
EPHA3,4.710628333
P73,4.709728667
CCDC61,4.701483667
C14orf10,4.700719333
IQSEC1,4.700157667
ASXH2,4.696550667
GA,4.695521667
FAM73A,4.691081333
C11orf32,4.687573
NTRKR1,4.685256667
KIAA0319L,4.684972667
ARHGEF5,4.683284333
COL14A1,4.676458667
ADCY6,4.674734333
RLF,4.673295333
STIM2,4.672517667
CIT,4.672146667
ARA267,4.671324667
KMT1B,4.670681667
EML3,4.670468
SYG1,4.670138
ZNF770,4.669835
CLCN3,4.667451333
PIK3C1,4.665015667
ZBTB11,4.661082
ZNF616,4.659811
ODF2,4.659450667
BHPCDH,4.656522333
ARHGAP22,4.653592667
BACH1,4.647754
ATBP,4.647713667
KIAA0993,4.644537667
CDCA7,4.643542
KIAA0540,4.643389333
DAAM1,4.641151333
FBX20,4.632235
ZNF595,4.631234333
BAL2,4.626864333
KIAA1454,4.626034333
KIAA2024,4.623302667
LL5B,4.621569667
SIPA1,4.621203667
RAB3A,4.620730667
IREB2,4.616983667
ATP7A,4.610924
LAMB2,4.609997
C14orf159,4.607894
KIAA1565,4.605270667
LENG3,4.603173333
IPP,4.599271333
ZABC1,4.598899333
MAP4,4.59291
KIAA1404,4.591560333
CABIN1,4.590243333
KIAA1217,4.589985333
DNMT3B,4.589542333
C16orf35,4.588292333
C9orf125,4.586775667
ADRBK2,4.585429333
WDR60,4.583148
C10orf61,4.581811667
FAM76B,4.579639
KIAA1205,4.57867
GNPTA,4.578149667
GALNT10,4.576775667
CUL7,4.575349
HRIHFB2122,4.574176
CDR2L,4.570474
LRSAM1,4.570042333
FCGRT,4.563182667
Nbla00170,4.560684667
DKFZp434N101,4.558716667
PDE1B,4.558601333
MET,4.558362667
KIAA0203,4.557051333
CLB,4.556190667
BRWD3,4.555848667
BRCC1,4.555510333
CUTL1,4.553067333
TMEM168,4.551448
KIAA1135,4.551100667
ADPRTL1,4.550712667
CCM1,4.550711
DTWD1,4.547929667
KIAA1566,4.547349667
PPP2R3,4.543344
BBS2,4.542236667
KIAA0430,4.541615667
B3BP,4.540763
KIAA1813,4.540275
ANKRD27,4.536872333
CADPS,4.536176
NAGLU,4.533
KIAA0257,4.525902333
CD39L4,4.525578
BT2.1,4.523355667
USP10,4.513998
FAM40B,4.513371333
KIAA1859,4.512157
GON4,4.508699667
CCDC77,4.507594
KIAA1119,4.505634333
KIF20B,4.503371333
PLEKHA7,4.502239
KIAA2000,4.500973
CENPE,4.500797333
ANKIB1,4.499147
DXS8237E,4.487113667
FHOD3,4.487051667
KIAA1898,4.477142333
KIAA1571,4.476222333
KIAA1354,4.474501
KIAA1224,4.471152333
ARHGAP13,4.469678667
MCM10,4.467594333
GPR180,4.467341667
EIF2AK3,4.465864667
KIAA0790,4.460567
KIAA1617,4.460127333
FCHSD1,4.455373333
LIPE,4.454642
UNC13,4.450153333
KIAA0802,4.448090333
MMP14,4.444877667
hCG_1981777,4.442226333
EXO1,4.441580333
UNQ3058/PRO9878,4.435969667
ABCA3 variant protein,4.432096667
KIAA0313,4.425636
C5orf25,4.423340333
RTTN,4.42308
HALR,4.421585667
UBN1,4.417749333
KIAA0453,4.414385667
KIAA0463,4.41208
C6orf133,4.409702
SGOL2,4.405829667
ABH6,4.402255
FKSG45,4.402112
MICAL,4.397963667
DMD,4.397094
KIAA1265,4.393625667
MADHIP,4.391274333
CLMN,4.389145333
BCL8B,4.386846
C10orf29,4.386481333
MYO5C,4.386424333
BRWD1,4.382007667
KIAA0807,4.380933
UBE3B,4.380040667
COL4A2,4.374835
BCOX1,4.355597
TAF1A,4.355470333
CHD5,4.3342
GMIP,4.331165333
KIAA1725,4.325598333
ICA1,4.323771
ZASC1,4.318461667
LRCH1,4.312187333
DOT1L,4.307783667
ORP7,4.301647333
APOER2,4.293886333
BCORL1,4.292258
EHD2,4.291594
ITPKB,4.289251
ALS2CR16,4.274968667
KIAA1760,4.273604
WDR67,4.269108667
CCDC88C,4.263062
ZKSCAN4,4.255747667
PDE8A,4.233549333
C6orf84,4.228758
CHS1,4.218900667
ABCC5,4.205711333
CMT4B2,4.200008
KIAA1632,4.188981667
CDC42BPG,4.172885667
C15orf42,4.162163667
KIAA0806,4.159702333
ABCD4,4.147872
ANCO1,4.14014
ATAD5,4.126527667
KIAA0320,4.111102
DNM3,4.079637333
A2MR,4.064351667
KIAA1556,4.054082667
CLEC13E,4.050179333
JAK2,4.047310667
PLD1,4.043122333
C14orf145,4.036317667
HELB,4.026561333
AXIN,4.017653333
ESP1,4.014922333
HRIHFB2411,3.996095
DZIP3,3.983177667
ABCA13,3.964597
SPTB,3.918712667
CSPP,3.903215667
JARID2,3.867523667
SOLO,3.856988
RCOR2,3.770786333
BRCA2,3.733691333
C10orf38,3.733091
ANK,3.673269
CENPC,3.656215
KIF13A,3.640550667
PIK3C2B,3.562169333
ARMC4,3.501716667
